1.599158,0.866167
6.185032,1.367442
3.650145,0.280419
5.796225,1.662369
1.002154,1.853227
2.196594,1.423193
5.973657,3.270261
1.612592,5.790399
6.183009,4.208732
1.762033,5.877125
4.125007,1.400607
0.696889,0.721436
0.868990,4.644655
5.343397,1.772959
3.138864,3.093786
5.988662,3.748546
2.362882,5.330585
0.310609,4.263136
4.180176,0.472971
5.884131,5.603134
0.099814,2.766350
5.314364,1.968889
3.163601,1.544374
3.659684,0.009779
4.415269,4.533792
3.872423,1.904492
4.524991,0.048641
0.692327,6.003860
0.384256,5.798109
1.962104,6.018985
5.076003,3.080551
6.193344,2.755724
2.261225,5.559210
5.745669,1.954330
0.478311,4.162731
2.770201,1.693383
3.207503,0.665476
4.375204,4.334643
3.510680,2.660005
5.880087,0.857065
2.696782,1.343172
5.756278,0.216833
1.286908,1.376372
0.085469,0.213526
1.315026,3.708650
1.497115,3.875785
2.445828,5.798002
0.776378,2.733508
2.704749,1.606382
0.103477,1.371226
1.453713,4.989233
5.327226,2.226328
4.837957,5.781451
1.124152,5.763052
3.954295,4.097415
3.877918,0.264941
5.298314,5.347083
3.446054,0.280521
4.722080,1.110990
1.951199,0.887124
5.157615,4.177554
5.775062,5.243516
4.670842,5.980319
3.341912,3.444975
3.922236,1.355153
3.248000,5.489643
4.860284,1.275053
1.828059,4.049619
3.244914,3.342163
4.491226,4.591018
2.357184,3.708933
5.197761,0.211050
6.131693,0.554543
2.579151,4.697170
5.117628,2.220551
0.863588,2.886228
5.382710,2.412101
0.814633,4.733310
3.140855,3.643604
0.547898,4.850112
1.534624,4.827560
2.790969,1.506221
2.234343,3.658363
5.914990,4.377018
4.222025,4.947814
5.914210,1.741496
6.217989,4.993483
4.095877,3.590600
4.044042,0.050931
0.448787,6.208279
5.828121,2.732910
3.056386,0.973174
4.262366,1.894232
5.486914,5.976550
0.394497,4.006055
2.343429,4.478111
3.327638,4.917828
4.008938,0.225899
0.915755,2.300013
6.091650,1.774001
3.417270,3.319551
4.555584,2.265403
2.499142,3.084709
2.177776,2.847736
3.564648,3.085334
0.145311,1.576535
2.789365,1.319667
0.839286,5.186461
2.702496,3.283962
0.156090,2.809484
4.759300,3.215784
1.110612,0.275608
3.545680,5.836995
6.179755,1.323695
5.850919,1.247680
1.586092,5.504289
4.475940,0.561026
3.390704,0.113780
0.261312,4.623906
5.965065,0.644879
1.964142,0.068522
5.686333,2.843019
0.090809,5.053164
3.726585,0.353624
3.774635,3.627477
1.827120,1.276519
1.630042,2.253633
2.880465,1.151109
6.196498,4.074496
4.982472,0.859593
1.569228,0.196122
4.488263,0.482858
3.443358,2.425741
0.851707,1.423601
4.034409,0.043817
0.940272,0.040361
4.197091,5.982430
5.666980,4.150680
0.158030,1.356621
5.295207,4.626956
5.913035,4.480207
2.915633,5.578705
4.042487,0.058178
1.852164,5.383693
3.655269,3.712315
1.794403,6.171405
4.476154,0.486224
6.123124,2.227362
5.841749,5.515876
4.763562,4.775297
3.651355,3.129234
1.752767,0.538724
1.496652,3.744490
4.919796,1.151790
3.034679,0.022203
5.237873,1.006795
5.806528,4.400746
1.111451,1.328839
2.012763,1.808282
6.093536,0.865118
4.589011,4.113335
1.174040,2.108767
3.697191,2.371236
2.710828,1.413851
3.009921,0.482639
4.041911,5.708833
6.217681,1.484078
0.052185,4.919231
3.863553,1.780001
3.653480,3.031629
0.048141,4.247842
5.805421,3.692274
1.036538,5.379915
5.139644,5.529526
0.762133,1.769580
3.579011,3.033747
5.060049,4.152839
5.622964,0.230952
4.406840,0.202346
5.424949,5.777254
6.173063,2.166409
0.127079,5.521514
1.736086,4.205285
4.834047,2.044614
2.599812,2.254012
1.472547,0.125165
4.115167,4.361986
2.262860,2.122764
1.100267,3.671379
4.452888,3.922705
3.180496,4.838919
2.464580,6.100758
2.272834,0.671093
5.351683,1.088785
5.746751,0.404468
1.399725,6.213134
3.717385,1.969904
0.139751,4.879695
1.847522,1.498822
2.829886,5.422497
5.608266,5.381688
4.808862,5.126902
2.512596,4.243734
5.892333,0.378582
2.523537,2.073406
4.934865,1.475720
4.156405,5.265064
0.283195,3.445959
3.298777,1.282807
1.217781,1.840766
5.111098,3.932263
3.417435,4.131603
1.969126,3.760570
0.423823,3.526420
2.490133,0.870149
5.073368,2.166063
0.802832,1.702721
5.035455,4.440197
3.051920,6.199610
4.982260,1.243428
1.650051,1.270483
0.505517,3.097494
3.547609,0.509797
0.859983,5.492338
4.299894,2.323077
5.162395,2.414965
1.336449,5.127316
0.391267,5.089507
0.528615,4.921078
5.794100,0.604102
2.087859,0.229226
0.219250,0.424577
5.707872,1.301715
5.242058,3.258038
2.688888,5.484875
1.927420,3.127826
5.404478,5.694304
5.325108,3.281581
5.165103,6.092999
3.184761,1.618979
5.784132,0.156891
4.886804,3.792651
4.073473,5.530571
3.443792,1.001866
4.033219,0.218795
1.113063,3.709922
5.428104,5.052733
5.846193,4.648614
0.588846,2.527152
5.152532,0.413968
0.086059,3.984517
2.363437,5.310721
6.012421,2.782843
2.978142,0.132253
3.722771,1.088162
2.092837,4.413026
5.893782,3.722730
5.774344,1.994226
1.508698,4.076758
3.384003,2.679103
4.252172,5.912944
3.398683,3.716261
0.212245,3.743137
4.654125,0.487798
3.231098,3.377699
5.519942,2.915776
4.995419,5.934737
1.081058,2.042870
3.964339,1.283198
5.902823,2.070343
6.230192,3.868960
2.623830,3.791710
0.658865,0.258139
1.009110,1.243667
3.409918,3.364420
0.557420,0.676773
6.280338,3.637385
2.499037,3.559186
0.684603,5.840533
6.167358,1.861304
4.445612,3.431794
5.709594,4.921964
1.858847,1.023532
1.350583,0.112256
3.486532,3.896205
1.198441,5.242739
5.100459,3.759311
4.342193,1.405384
5.650412,3.838901
