2.435859,5.869142
1.361219,4.052477
4.175110,3.497093
2.835929,4.651128
3.905401,3.982036
2.438509,0.956972
1.881750,2.358232
2.285939,4.938914
2.514919,0.013533
3.466835,3.856208
3.191596,2.026216
1.391920,1.551947
3.552699,2.621264
2.936761,1.547748
4.447453,4.779407
1.069050,1.282766
4.702113,1.173833
0.481925,4.515940
0.989375,1.508103
4.542247,1.095961
3.190688,0.077897
5.759897,3.562584
6.254026,2.659806
1.853289,3.506619
2.782927,0.159420
4.141289,1.834114
5.868989,3.959859
2.704572,1.418384
1.910619,3.493333
0.145821,4.893857
1.606467,1.632409
4.015622,0.661591
5.558170,0.744403
3.870777,4.295970
1.870975,2.263243
3.479191,0.542250
0.086929,3.922923
2.184256,0.948476
0.288988,1.462848
3.457302,5.655745
5.427541,4.046374
5.534533,1.722966
4.585801,0.784068
6.218407,0.385071
4.172891,3.996426
5.454892,3.633901
4.830039,4.846428
1.370496,6.006252
5.026303,5.792458
4.002949,4.676310
3.841410,5.441177
4.051334,4.897521
0.903633,5.364655
5.567759,4.338252
4.173254,0.150337
2.609050,3.804979
5.505062,0.523662
2.005418,0.514846
3.361086,6.004257
4.254103,6.012141
1.298969,6.169603
1.448446,3.944875
1.253150,1.865291
1.375488,6.121630
3.622081,4.272087
3.813029,1.303844
2.014989,3.523618
1.716035,3.685093
4.550249,4.474885
0.869158,5.460855
0.961308,5.792450
5.642236,2.158045
0.646568,1.429912
3.064298,0.865007
2.111371,3.732361
1.121436,3.033440
6.253068,1.493293
5.594476,0.432262
5.377042,4.642811
4.819243,6.014837
0.143628,3.153529
1.695430,4.795639
3.683088,3.367856
6.226606,0.093816
4.992648,0.389911
1.497751,3.162086
6.174143,3.478254
4.376667,2.073003
1.905263,2.309988
6.164987,1.899715
2.079386,3.605422
3.701990,2.916299
1.138371,6.135403
1.692732,5.324535
5.461075,1.953543
4.515622,5.564648
3.301610,5.284059
0.037580,3.665612
3.978787,1.513459
0.715538,3.263011
2.247207,2.315423
3.014673,6.143468
5.249762,4.387740
5.671160,0.605854
4.604748,5.479444
6.185032,1.618853
0.792925,4.033784
1.546407,0.109797
0.309037,6.147074
1.395657,2.173819
2.784965,2.895414
5.158783,3.584998
4.617698,1.201576
4.368158,3.927796
1.683884,2.371179
1.224352,5.590726
4.093824,0.916843
6.237495,2.402260
0.109880,4.644793
6.122162,0.330186
4.284361,2.051976
4.159515,1.663862
4.436322,2.304847
0.573817,6.251226
1.563623,2.965677
1.218364,3.951843
1.379908,4.359901
3.257326,4.227276
6.184542,0.097111
5.869868,1.349848
3.903013,0.376555
1.014066,4.792450
2.506960,0.954427
4.254966,6.109085
3.907436,3.113243
2.413243,1.937177
1.165682,5.487449
6.169084,0.879523
4.899954,1.852734
2.692255,4.656972
1.275180,4.173728
5.909448,5.474392
3.322328,1.997043
6.009087,2.398765
5.468985,4.208661
0.595725,0.167049
5.599051,4.782193
0.158090,0.275110
1.391373,4.937724
2.000548,5.710236
4.600461,3.058157
3.531374,0.522133
1.885349,2.622448
2.226882,3.161827
4.392231,5.449785
3.125612,5.612389
1.084824,3.098075
2.664722,6.056761
1.979954,0.281017
0.662753,1.638861
3.741538,1.785914
3.062867,4.603195
4.153341,3.399968
4.713829,1.062048
2.509993,3.418612
0.215853,0.177728
6.011660,6.262745
5.209577,3.324582
5.879030,2.635176
2.366226,6.216412
5.159650,3.617182
2.875502,2.371635
4.419813,0.145065
6.109928,4.957550
0.758427,5.691963
0.113615,5.579876
2.393435,2.372258
0.027556,4.798897
1.958153,5.133056
6.270476,0.989805
1.135553,4.708194
2.645692,0.624907
1.070865,3.410279
5.940029,4.931802
4.428168,6.024304
1.832428,3.017234
2.903850,2.630411
3.656865,2.533314
6.141339,2.163015
6.159340,3.403653
1.739117,4.411160
0.156800,0.399338
0.974850,1.633549
1.925520,3.786925
5.612541,0.611680
0.489407,5.673731
4.893370,2.122290
2.141572,0.592155
5.691189,3.850756
5.348963,4.891379
2.379098,2.227900
4.792782,0.388241
1.392544,4.791548
3.313230,0.747359
4.084459,2.137379
0.987639,3.482731
0.373398,3.257912
2.434767,2.235659
5.709158,2.079694
2.660633,0.999770
1.419088,2.093387
4.953097,5.170448
4.189003,1.534897
0.225044,2.601606
6.093594,2.311616
5.650840,3.900524
0.199669,2.838592
2.205599,4.402467
0.780111,3.799581
3.345414,4.254943
5.895363,3.240507
1.741784,5.442188
2.630867,1.555238
2.967995,1.814559
5.816395,0.265950
5.665666,2.146910
1.901207,3.434204
1.653107,3.113120
2.647752,2.885336
4.471968,5.113609
1.911513,5.836858
0.396834,1.835964
0.640333,0.262915
0.040264,3.520995
1.000618,3.499958
5.080855,1.378566
0.437987,4.942775
4.927170,1.923454
5.850662,4.106861
0.574209,6.144429
0.510936,2.260952
3.062072,3.512876
4.173124,4.243671
0.107966,3.488615
4.669246,4.381616
1.497329,6.080327
4.414153,2.262609
5.369375,6.161121
0.533591,2.045754
2.499396,2.233858
0.802401,1.174539
4.922304,0.488990
1.508248,1.810705
3.675164,4.534995
3.358428,0.089027
3.244671,5.522080
5.339341,1.087382
4.000879,5.912662
2.579173,4.892449
1.770120,4.076881
2.021404,3.210233
6.192342,4.625456
6.241611,3.657967
5.900387,0.617484
1.978544,3.282356
5.193356,1.551944
4.431924,1.650434
0.851860,1.163519
3.840678,3.561561
4.056784,3.772003
3.471391,2.759228
3.480871,0.748311
3.544811,4.370018
5.809602,3.901503
5.032933,6.210633
1.904262,3.869529
2.699685,3.266059
3.104798,5.260515
2.491819,1.879105
5.442476,5.858128
3.392900,1.714405
5.887678,2.906691
2.015041,6.166856
1.818176,6.203673
1.158575,0.491946
4.888826,2.051793
4.410450,3.641351
2.899670,2.565792
1.260547,5.350964
1.569133,0.793673
0.328174,1.374083
1.356175,2.579930
4.513719,2.613389
4.239726,5.758010
4.145622,5.917094
3.232382,2.756426
3.003191,4.247462
2.556339,5.687363
1.222469,0.857342
2.972279,5.735576
1.127619,3.353660
0.151526,1.988951
3.243366,2.527904
1.149368,5.790680
5.833249,5.353346
2.190736,2.217396
2.351674,3.825383
4.078024,2.260203
3.653565,0.269963
3.138959,1.077588
5.388905,5.659494
0.494727,3.828777
3.935360,4.567860
2.660016,4.004048
3.493558,0.650932
5.313242,5.576323
4.244946,4.200583
3.164279,2.815635
3.425797,1.939620
1.811481,5.628165
5.538578,0.884608
6.065881,5.902740
4.836580,4.379861
1.767523,2.506184
1.695574,4.175602
2.308063,3.667216
